,timestamp,text
423,2015-10-14,"T-Mobile Revives Popular Promo, AT&amp;T Seen 'Passive' http://t.co/xxROFTGui6 #IBDNews via @IBDinvestors  $TMUS $VZ $T $AAPL"
424,2014-05-07,Great #Pennystock #research $VZ $TWO $POM $GOOG Click http://t.co/yhF0ihZnVi
425,2015-08-20,RT @QuoththeRavenSA: Bloodbath: major index component heat map into the close. $AAPL $GOOG $VIX $SPY $MSFT $JNJ $MMM $PG $TSLA $MNKD $VZ ht…
426,2015-08-20,"Active Stocks Under Review: Verizon Communications Inc. (NYSE:VZ), Boston ... $VZ http://t.co/y0LL0jF0YW"
427,2015-08-20,""" $WIFI Strong Sell Due To Deteriorating Profitability And Looming Liquidity Issues"" http://t.co/i7c9o4l2Fa $S $VZ http://t.co/2PX5Skxqkz"
428,2014-09-03,RT @WSJ: Verizon to pay $7.4 million fine for using customer data for marketing purposes. http://t.co/aenibTyY9P $VZ
429,2014-09-03,#Verizon to pay $7.4 million fine for using customer data for marketing purposes. http://t.co/L1CyBd9Bk3 $VZ #Occupy420
431,2014-09-03,Volume Leaders: $PANW $ACAD $CSIQ $GRPN $LNG $VZ $GPS $STO $BDSI $ACHN $GPRO $SPLS $DG $TSLA $BAC http://t.co/Vtx6dLy0Nw #nasdaq #analytics
432,2014-09-03,"$VZ: U.S. Wireless Lead At Risk, Losses Possible: Deloitte http://t.co/3gPw3CLZiY http://t.co/A60n1yJ1TF"
433,2015-04-24,$VZ - Project Fi -- Google's Plan to Revolutionize the Wireless Industry http://t.co/0M2E8RhLqQ
434,2014-12-10,Do you think you should hold $CHRW $VZ $ATI $GOGO I suggest http://t.co/2aQ74vBYyP
435,2016-01-07,RT @DailyStockPlays: Bullish Doji https://t.co/C7LpdSMSFS $FLO $PPC $MDY $RIO $DVA $TNA $BKLN $HD $AAPL $COF $VZ $HSBC $GIS $SLB $XLF $FLEX…
436,2016-02-18,"#Verizon ( $VZ) again takes crown for top U.S. LTE network, RootMetrics says. Read more: https://t.co/f86f1MWxg5"
437,2014-12-17,RT @IBD_PSeitz: Apple 'hoarding' iPhone 6 supply for its own stores. http://t.co/OVELjiFoID $AAPL $BBY $T $VZ
438,2014-12-17,Goldman downgrades Verizon http://t.co/cYJlxbuAG1 $VZ
439,2015-04-23,RT @SeekingAlpha: China Mobile's Biggest Stock Gains May Be Yet To Come http://t.co/F5JbFWpIAy $VZ $CHL
440,2015-04-23,S&amp;P100 #Stocks Trend $MA $BK $MCD $ABT $QCOM $BMY $V $ABBV $MS $AMGN $GOOGL $IBM $VZ $EMC $USD $AAPL $KO $MDT  @ http://t.co/cKkr8csQUU
441,2014-11-06,"$VZ News: ""Verizon Powers Forward After Delivering Strong Third Quarter Results…"" http://t.co/8HI2CqXPIc Board view: https://t.co/JqvoZUk3g6"
442,2015-03-02,#Dow #stocks $VZ Verizon Communications Daily:0.16% Weekly:0.98% YTD:5.71% Trend:52 / 100  http://t.co/mLpX8sezUk
443,2015-03-02,$VZ - Statement of Changes in Beneficial Ownership (4) http://t.co/WKkE6o2sBk
444,2015-04-15,FCC’s Net Neutrality Rules Finally Published - http://t.co/JlmtjVQqwd $VZ $T http://t.co/TdC2k7ca3k
445,2016-02-11,S&amp;P100 #Stocks Performance $CSCO $TWX $PCLN $AMZN $FOXA $DIS $MCD $INTC $QCOM $T $VZ $SPG $ABBV $OXY $KO  more@ https://t.co/cKkr8cKsju
446,2016-02-11,Volume Alert - VZ 49.90 Verizon Communications Inc $VZ Hit a high today of 50.10 Closing the day 10:30 at 49.9 https://t.co/Nj81cdHM2F
448,2014-12-19,"$VZ Financials Updated Friday, December 19, 2014 09:59:24 AM $GDX $CRM $VXX $TSLA http://t.co/5evzD7UTpM"
449,2014-12-19,Would you like great research on stocks $NU $FSL $VZ  $AAPL #financial http://t.co/Ii95Cjtn0Y
450,2016-02-16,Commented on CenturyLink Still Offers A Better Yield https://t.co/rmvEc71Jeb $T $VZ $CTL
451,2016-02-16,"XGD.TO Financials Select Sector SPDR News
https://t.co/XBMpxwzDJp

$XGD.TO $SU $VZ $WMT  #pennystocks #share"
452,2015-04-12,"$IBM Company Info Updated Saturday, April 11, 2015 6:07:24 PM $FCX $GDXJ $REGN $VZ http://t.co/aWXxKvXtb0"
453,2015-04-12,$VZ - Will This Move Send Customers Flocking to T-Mobile US Inc? http://t.co/ccSHi18M8b
454,2014-12-26,"$ERBB Stock Forum Updated Friday, December 26, 2014 07:06:42 AM $TSLA $VZ $SMH $FXF http://t.co/V7Deueddsd"
455,2015-11-22,@verizon @verizonsupport Stop stealing my #iphone6 https://t.co/9CcDgXcUZW  $VZ $aapl
456,2015-11-22,AT&amp;T: Calling For A 2% Dividend Hike In December https://t.co/aY2cbX7mbc $TMUS $VZ $T
457,2015-11-22,RT @SA_IncomeInvest: AT&amp;T: Calling For A 2% Dividend Hike In December https://t.co/VcUJN4BDRG $TMUS $VZ $T
458,2014-07-16,$VZ Some Stocks to Watch $NBL $DUK $USD #overvalued http://t.co/Albfj5tMwe
459,2014-07-16,Are you looking for winners like $MAA $VZ $GME $IBM #Stock http://t.co/3mx9cu7veR
460,2014-07-16,$VZ Wow. Great #Stock #Research on $FLIR $SBNY $DUST #wealthmanagement http://t.co/gJXHZ7WBMr
461,2015-12-05,"EEM iShares MSCI Emerging Markets Market Cap
https://t.co/6h1h67x7Wb

$EEM $EUM $S.TO $VZ #EEM #nasdaq #pennystocks"
462,2015-09-29,"WMIH WMI Holdings Corp. Current Price
http://t.co/iVMlRnaYvd

$WMIH $BRCM $IBB $VZ #WMIH #stocks #nasdaq"
463,2015-09-29,"GMCR Keurig Green Mountain, Inc. 52Wk Low
http://t.co/xdhvDPRJGU

$GMCR $WYNN $VZ $WMIH #GMCR #stockmarket #investGOOG Google Inc. -…"
464,2015-09-29,$VZ - Verizon's Secure Cloud Interconnect Service Now Available with Microsoft Azure ExpressRoute for Office http://t.co/EoxmYSLv0H
465,2014-07-29,$VZ received a new alert. Find out why at http://t.co/WHJp8eTsSr #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 418
466,2014-07-29,$VZ 52.35 ↑ 0.77 (1.49%)
467,2014-07-29,"USO Company Profile $USO $EPI $VZ $EWZ $XLV Buy or Sell?,Parabolic SAR,Current Price,News,Hit my list a few da http://t.co/alc0FjO0PN"
468,2014-07-29,jim50: $VZ Volume Date=Jul-28-2014 Open=51.26 High=51.58 http://t.co/kED8BDbbNH
469,2014-07-29,"RT @bvar: Verizon ($VZ) issued its 10Q today... here's where to find that, as well as past SEC filings: http://t.co/6eSAmu9utU"
470,2015-09-16,"3 Lucrative Naked Puts for This Dull, Dull, Dull Season $LUV $VZ $WFM http://t.co/L5hg58yRMv http://t.co/yl7Qek5NcX"
471,2015-09-16,Interactive Chart -&gt;  http://t.co/53JcEq5uQr    $VZ Revenue is Growing. http://t.co/M3Cnydr6XX
472,2014-03-19,$AKAM Current Price  $AKAM Most recent stock chart and technical analysis. $CVX $VZ $XIV $AGIO $WMT $BAC http http://t.co/lcNxx2GvJG
473,2014-03-19,$VZ Verizon Invested More Than $437 Million in Pennsylvania's Wireline Telecommunications Infrastructure in 2013 http://t.co/WnXfZRCp9b
474,2015-12-02,@verizon @verizonsupport Stop stealing my #iphone6 https://t.co/rft7xrp0sd  $VZ $aapl
475,2015-12-02,"$VZ does have an edge on certain fundies over $T; but overall, I like T's chart set up and dividend right now (over Verizon)."
476,2015-12-02,"If $YHOO core goes #PE expect @marissamayer opposite—managed expenses, growing cash flow $BABA $VZ $FB $GOOG $IACI https://t.co/qIQFrn7kze"
477,2014-03-21,@jimcramer $VZ nearing 52 week low.  Is it a buy? #GetRichCarefully
478,2014-03-21,$FITB On Watch $VZ $OXY $T $FOXA $CSCO http://t.co/QUqARk4B1S
479,2014-03-21,$VZ Feinstein ‘Open to Changes’ in NSA Bulk Records Program http://t.co/4RD2uFyqWu
480,2014-07-11,"$RGDO Summary http://t.co/V8zz1MhSCl

Also See: $VZ $GPRO $F $VZ ~"
481,2014-07-11,"$HBAN Yield http://t.co/l48yikSJ7l

Also See: $WIN $MU $VZ $JCP ~"
482,2015-11-25,Intel's Data Center Group Positioned Strongly For The Future https://t.co/13y9nSObY3 $CHL $T $TEF $VOD $VZ $INTC
483,2015-11-25,"XLK Consumer Staples Select Sector SPDR Day High
https://t.co/9023PpKBhw

$XLK $DIS $VZ $MDXG #XLK #invest #stockXLP Utilities Select…"
484,2014-04-09,Should you hold or add to  $LKQ $VZ $DSW $RAX Check out http://t.co/3dmu5eOcO4
485,2014-04-09,"RT @davidfaber: This tweet from @JohnLegere is pressuring $VZ.""I think it’s about time to shake it up again, don’t you?! #uncarrier move co…"
486,2015-09-11,RT @theflynews: NFL kicks off 2015 season as Wall Street watches $YHOO $CBS $ZBRA $MSFT $CMCSA $CMCSK $TWC $CVC $AAPL $T $VZ $... http://t.…
487,2015-09-11,"VZ Verizon Communications Bid
http://t.co/zlvj5UhGXQ

$VZ $SLV $XOM $F #VZ #nasdaq #stocks"
489,2015-11-13,"RT @WaltBTIG: Phone payment activation fees
$S $36
$VZ $20
$T $15 
$TMUS $0

h/t @wave7jeff  https://t.co/kVAIl3Mm6A"
491,2015-09-27,"Optical Gear Makers Groom Products For Google, Cloud http://t.co/8Tw781SoNg #IBDNews via @IBDinvestors  $T $VZ $CIEN"
492,2015-09-27,"WSP.TO WSP Global Inc. Ex-Div Date
http://t.co/1GwCmxOppB

$WSP.TO $TEX $FCX $VZ #WSP.TO #share #tradeideas"
493,2014-03-28,Akamai's Deal With Telefonica To Help Improve Margins And Service Quality http://t.co/yY3wcYffkF $TEF $T $VZ $AKAM
494,2014-07-18,$VZ Stocks to Watch this week $OIS $ESS $NUAN #wealthmanagement http://t.co/s4lHDq4M20
495,2014-07-18,$VZ #Stock Market Reports on stocks like $JDSU $DKS $RT #NASDAQ http://t.co/YbvyO7IVIz
496,2015-11-14,"RT https://t.co/rsRUJpTwdh VZ Verizon Communications News
https://t.co/nLcjM2cERl

$VZ $GOOGL $MYEC $RSP #VZ #st… https://t.co/6GtxeZ5IWR"
497,2015-11-14,"Beware, travelers. @Verizon now charges $10 a day for international roaming https://t.co/dPB6rN8VGw $VZ https://t.co/4lHWSEhwDN"
498,2015-11-14,$VZ - Here's What T-Mobile's Free Video Offer Means To AT&amp;T and Verizon https://t.co/cnExRGXPrG
499,2015-11-14,"RT https://t.co/40yXnI25HS EA Electronic Arts, Inc. P/E Ratio
https://t.co/Lh0cK4wJcn

$EA $VZ $CUBE $GOOGL #EA … https://t.co/6GtxeYO85j"
500,2015-11-14,"MBLY Mobileye NV Stock Message Board
https://t.co/OwJDs6zJgD

$MBLY $VZ $AVXL $FEYE #MBLY #nasdaq #stocks"
501,2015-11-14,RT @CNNMoney: Verizon is rolling out a new $20 activation fee https://t.co/P06M3YsggO $VZ https://t.co/iEhmPiUsWP
502,2014-03-10,"Verizon $VZ CFO: we never contemplated a company dumping as much traffic on our network as Netflix $NFLX did, created unexpected imbalance"
503,2014-03-10,$VZ - Statement of Changes in Beneficial Ownership (4) http://t.co/uCwzn865ec
504,2014-03-10,$VZ Fitch Rates Verizon Communications' Proposed Debt Issue 'A-'; Outlook Stable http://t.co/vbwWguVvgH
505,2014-04-07,$VZ-Verizon Communications Inc. (NYSE:VZ) Introduces New Plans To Keep Up With Competitors-http://t.co/Uk0bCG5q7J
506,2014-04-07,$VZ Cincinnati Bell to sell Wireless Spectrum Licenses to Verizon Wireless http://t.co/b7bwFJYm4y
507,2015-09-20,Verizon Communications's PT cut by Scotiabank to $51.00. http://t.co/AQ6Kg82Sel $VZ #VZ via @RatingsNetwork
508,2014-08-03,"$VZ - More Toledo, Ohio, Residents Can Experience 4G LTE With Verizon Wirele... -&gt; http://t.co/AgGJ7IDgTk #stock #stocks #stockaction"
509,2014-10-08,New Size Scanner: The biggest Block trades and collects the time and sales thereafter for that #option $T $FB $VZ $GM http://t.co/huEWMLOmwU
510,2014-10-08,Dow #Stocks Trend $KO $WMT $T $XOM $VZ $NKE $HD $JPM $TRV $MRK $GS $MCD $PG $MSFT $DIS $IBM $INTC $MMM $AXP $BA  @ http://t.co/TvzJfd0RGT
511,2016-03-18,Why did Verizon bid over $5 billion for spectrum it thinks it can replace with $1.5 billion? https://t.co/msJn7IoXP0 $VZ
512,2014-08-04,$VZ - Statement of Changes in Beneficial Ownership (4) http://t.co/HRdH36PMpA
513,2015-01-13,$VZ - Announcing Verizon Vehicle http://t.co/LNUEgDNzf5
514,2015-01-13,Traders Sell Verizon Communications on Strength (VZ) $VZ http://t.co/rfmalBEcnp
515,2014-10-30,http://t.co/hjgLwIcNgz DennyT: VZ Insider Disclosure $VZ $AZPN $FB $HD $IBB: DennyT http://t.co/PgFH2sfTJy http://t.co/hjgLwIcNgz
516,2016-03-27,"VZ 52Wk Low
See Here ---&gt; https://t.co/2m4y5JOnfD

$VZ $CUB $OTIC #pennystocks"
517,2015-05-23,"MRK Merck &amp; Co., Inc. Ask Size
http://t.co/cwhazQjCF6

$MRK $HCA $VZ $ADMD #MRK #tradeideas #nasdaq"
518,2014-10-06,Verizon Communications $VZ Showing Bullish Technicals With Support At $49.35 ( http://t.co/p3T6jviNlN )
519,2015-05-15,9 Takeaways From The Verizon-AOL Deal http://t.co/cIYTX95UAE $VZ $AOL
520,2015-05-15,"RT @Hedgology: If the Verizon/AOL deal is terminated, AOL will pay Verizon $150 million for wasting their time…

$VZ $AOL"
521,2015-02-02,"$VZ:

Zacks Rating Disclosure on Verizon Communications Inc.:

http://t.co/uLeqFBx1Cc"
522,2015-02-02,Verizon close to selling towers and wireline assets worth more than $10B. Should help fund $10.4B spectrum bill.  $VZ http://t.co/b02sYcnCOS
523,2015-02-02,$VZ - Statement of Changes in Beneficial Ownership (4) http://t.co/ymvNrP6mpA
524,2016-03-11,"RT @usatodaytech: Surprise growth stock AT&amp;T is growing sales faster than rivals, writes @johnshinal https://t.co/A2oNnJuR5r $T $S $TMUS $VZ"
525,2016-03-29,Verizon Communications Inc. $VZ Shares Sold by Wedgewood Investors Inc. PA https://t.co/7H1ozZsCL3
526,2016-03-16,"Chances Are 50-50 Alibaba Buys Groupon Or Yahoo, Blogger Speculates $BABA $GRPN $VZ https://t.co/5lagGt5HaD via @Benzinga"
527,2016-03-16,$VZ: Verizon to acquire Volicon; terms not disclosed https://t.co/SW32TU0ggG
528,2015-02-05,Verizon Nears $10 Billion Asset Sale to Frontier $VZ http://t.co/A9CsEWnsaY
529,2015-02-05,"Verizon to Sell Some Wireline Assets for $10 Billion. $VZ, $FTR, $FB. http://t.co/ma5mNEpOis http://t.co/MEoDXDBMFx"
530,2015-02-05,"Deals of the Day: $VZ Nears $10 Billion Asset Sale to $FTR, #Finmeccanica, $IPG and more http://t.co/MidM0kcOBP"
531,2015-02-05,$VZ - U.S. Stocks Trade Higher http://t.co/z24R5Wpz4W
532,2015-02-05,"RT @WaltBTIG: Q4 post-paid phone net subscriber adds
$TMUS +1.037m
$VZ +672k
$T -103k
$S -248k"
533,2015-02-05,RT @CNBCnow: BREAKING: Verizon sells cell towers to American Tower for $5.06B. • $VZ
534,2015-05-12,$VZ - U.S. Stocks Trade Little Changed http://t.co/p8fYQTKOMH
535,2015-05-12,RT TheStreet: Only way to describe the $VZ $AOL acquisition? diWORSification http://t.co/XGZ4a8Bks0
536,2015-05-12,Verizon flirting with the break-even level after announcing $4.4bln deal to buy AOL. $VZ down just $0.07. Was up $0.01 for a minute.
537,2015-05-12,"#Verizon(PBR15) to buy digital content/ad co #AOL(PBR812) for $50/sh, $4.4B. http://t.co/fy1fiBLVup $VZ $AOL #acquisition #ThePBR1000"
538,2015-05-12,What's with all the pundits lauding this deal? Dial-Up for Dollars? Verizon Buys AOL for $4.4B https://t.co/2iyfIiRG7h $VZ
539,2015-05-12,"Why Verizon is Buying AOL, and Why AOL Is Happy to Sell $VZ http://t.co/7IouKVa6x7 via @thestreettech"
540,2015-05-12,"$VZ to acquire $AOL for $50 per share, an estimated total value of $4.4B"
541,2015-05-12,Verizon Communications to Buy AOL for $4.4 Billion http://t.co/NBShWQNUAP via @business $VZ $AOL
542,2015-05-12,"RT @StockTwits: The last time $AOL was involved in a big deal, it pretty much signaled the Dot Com top. http://t.co/PGwGzejA9n $VZ http://t…"
543,2015-05-12,"RT @SquawkCNBC: Verizon to buy AOL for $4.4 billion 
http://t.co/R3pEY3h0LF $VZ $AOL"
544,2015-05-12,"""@NoanetTrader: $VZ buying $AOL for $4.4 Billion (CNBC) http://t.co/sfLE7qMPsq""  hmm"
545,2015-05-12,"RT @BenzingaPro: Verizon to Purchase AOL for $4.4 billion, $50/share $VZ $AOL"
546,2015-05-12,$VZ overpaying for $AOL? Maybe. But $50/share only 21 times 2016 earnings estimates. And $4.4B a drop in the Big Red bucket.
547,2015-05-12,Verizon buying AOL. Here's the $VZ chart. https://t.co/ihDytPoXg1 $AOL
548,2015-05-12,"$VZ opens lower on $AOL acquisition, but $4.4b is a reasonable spend for #Verizon and #AOL ad platform is useful technology."
549,2015-05-12,RT @YahooFinance: Verizon could spin off @HuffingtonPost after its $4.4 billion acquisition of AOL http://t.co/1FnHM7Ow2l $VZ http://t.co/Z…
550,2015-05-12,"$FXI Stock Price Updated Tuesday, May 12, 2015 05:11:18 AM $VZ $XLV $JCP $GDX http://t.co/GSyH6iaRQU"
551,2015-05-12,RT @WSJ: Verizon-AOL: Another deal done without big banks. http://t.co/SG2sKpvQma $VZ $AOL
552,2015-05-12,"DISH Network Beats Q1 Earnings, Revenues In Line $DISH Also $CMCSA $LBRDA $VZ http://t.co/4s5haN5F1q"
553,2015-05-12,"$AOL, $VZ, $PLL, $TKAI Benzinga's Volume Movers - http://t.co/GzPAqM4JhO ~ via @AlertTrade"
554,2015-01-22,$VZ posts earnings of 71 cents a share vs. 71 cents estimate http://t.co/BWkulS1JNy
555,2014-10-01,$VZ - Honor Domestic Violence Awareness Month By Donating No-Longer-Used Cell Phones To HopeLine® From Verizon http://t.co/jIdVA2A9Ch
556,2014-10-01,Verizon Revamps FiOS TV Guide And Adds REVOLT To FiOS Offerings $VZ  http://t.co/H601Nsz1Ut
557,2014-10-01,Verizon Communications Inc Chart Still Sporting 'Head And Shoulders' Top Potential $VZ  http://t.co/PaN47mrkRW via @benzinga
558,2014-03-11,"$VZ Verizon Wireless Ranked Highest In The Southwest Region, Including Oklahoma, In J.D. Power 2014 Network Quality Study, Vol. 1..."
559,2014-03-11,@jimcramer You're the Man!  $NOK or $S  possible takeover target?  Especially after $VOD just dumped $VZ?
560,2014-03-11,#Pennystock Research on $NCR $ASH $VZ  $CAG View now http://t.co/smKl1dqoZ7
561,2014-07-21,$VZ Are you hanging on to $TIBX $UAL $YOD #Research http://t.co/3lFYjQqJci
562,2014-07-21,$VZ - Statement of Changes in Beneficial Ownership (4) http://t.co/f74jHcnID0
563,2014-07-21,Are you thinking of selling $MKC $VZ $PETM $FEYE View now http://t.co/rMPwOWb57b
564,2015-09-21,Large Inflow of Money Witnessed in Verizon Communications Inc. $VZ http://t.co/bJy1YtL9jn
565,2015-09-21,Gains Over 2500% In one Trade.. Subscribe Here! http://t.co/9Vnnw3s1D8 .. $GM $KSS $VZ
566,2015-09-21,"Watching $S Sprint today -- fairly large short interest and in the news
$T $TMUS $VZ $SPY $AAPL"
567,2015-11-12,@verizon @verizonsupport Stop stealing my #iphone6 https://t.co/tZT6jq7WrA  $VZ $aapl
568,2014-04-01,"Dish Spectrum Pay-Off? DirecTV Dowry, FCC Scenarios http://t.co/8IEa23lWIb #IBDNews via   $DTV $DISH $T $VZ $CMCSA $S $TMUS $TWC"
569,2014-04-01,$VZ Verizon Wireless Annou  http://t.co/mE2iuMZcSe
570,2014-03-29,Q1 Earnings Season Gets Underway http://t.co/LEYYiFJImW $VZ #stocks #verizon
571,2014-07-10,$VZ Verizon CEO says added over 1.4M postpaid subscribers in Q2: Full Story http://t.co/LUWxYtd9lb
572,2014-07-10,"#VoteRizzo  ""@kaylatausche: $VZ stock up 1.5% after CEO McAdam makes some news on @CNBC: Q2 subscribers (post-paid, net ads) will be 1.4M"""
573,2015-09-10,Dow #Stocks Trend $INTC $TRV $V $AXP $UNH $BA $MCD $UTX $NKE $GS $VZ $CSCO $GE $PFE $MMM $HD $WMT $AAPL $DIS  @ http://t.co/TvzJfd0RGT
574,2015-09-10,"RT @stock_dofus: Hey Kelly @Kelly_Evans, its real simple, $VZ wants you to pay for the privilege of watching streaming advertisment http://…"
575,2015-09-10,RT @amigobulls: $VZ $T $TMUS $S TIme to buy Verizon's huge dividend yield. http://t.co/mDxELpSQAC
576,2014-04-30,US Stocks &amp; Market Review Ichimoku and Candlestick video Apr29 http://t.co/BRfytkzxZL $VZ $PG $XOM $SO #stocks #futures $$
577,2014-04-30,US Stocks &amp; Market Review Ichimoku and Candlestick video 29Apr2014 http://t.co/8UUgNPpyb3 $VZ $PG $XOM $SO  #futures #stocks $$
578,2014-03-27,"Cut losers, add to winners. Added to $COG $VZ $AA $DAL $PIN $CORN , new positions $EWW $ACI $EBAY . Busy day."
579,2015-09-28,"$SLW $AKS $VZ:

Impact of News on Stocks: Verizon Communications Inc. (NYSE:VZ …:

http://t.co/QLOm0x9pqB"
580,2014-07-17,$VZ #Best #Pennystock research $O $CXO $PCLN Must see http://t.co/puye1zQBwk
581,2014-03-18,Verizon Communications : Invested More Than $336 Million in West Central Florida&amp;rsquo;s Wireline Telecommu... http://t.co/sDNmGqmCDl $VZ
582,2016-03-28,RT @ChinaInvest: RT SeekingAlpha: Carriers Building Ad Dossiers May Miss The Point https://t.co/dFtPvpzHwr $GOOGL $T $VZ $YHOO $GOOG $CMCSA
583,2016-03-28,Dow #Stocks Trend $GE $MMM $UNH $TRV $WMT $JNJ $KO $IBM $MCD $CAT $UTX $XOM $PG $VZ $MRK $HD $CVX $V $CSCO $AAPL @ https://t.co/TvzJfcJgPl
584,2015-01-23,"RT @barronsonline: Why Columbia Dividend Income's Scott Davis likes Verizon, Apple, JPMorgan Chase, and ExxonMobil. $VZ $AAPL $JPM $XOM htt…"
587,2015-05-13,"Woman Says Verizon Customer Service Call Caused Heart Attack, Sues. $VZ http://t.co/ZJ7gV1F8UB"
588,2015-05-13,"$AOL $VZ:

Why AOL Matters Again:

http://t.co/WmcPt3RfUC"
589,2015-02-04,"$VZ $TWTR $LNKD $BIDU News: ""Actives on open @CBOE: $AAPL $AA  $AAPL $PBR …"" https://t.co/F2jjDFAXFg Board view: https://t.co/vUXtVCyA24"
590,2015-05-14,"Commented on StockTwits: Yes, Technically the top 8 represent 50% of $XLK: $AAPL, $MSFT, $VZ, $T, $FB, $IBM, &amp; 2 ... http://t.co/O46O4TU32m"
591,2016-03-10,Horrell Capital Management Inc. Increases Position in Verizon Communications Inc. $VZ https://t.co/sQALakTtHV
592,2016-03-10,"Candriam Luxembourg S.C.A. Has $35,117,000 Position in Verizon Communications Inc. $VZ https://t.co/uYKK8NbMjA #acn"
593,2015-05-22,"$VZ - BUY Signal at 49.9 on May 21, 15 By YaMasuta, FREE Algorithmic Trading Software http://t.co/LaBa1JZUYz #stock #trading #trade"
594,2015-05-22,"$VZ - 5 Things Cisco Systems, Inc's Management Wants You to Know http://t.co/8bn9bv7XpB"
595,2015-01-12,Ok U People that Live &amp; Die by the Charts! Go look @ a 2yr chart of $MJNA. Now what do U say? $HEMP $ERBB $LATF $MINE $UTRM $TRTC $VPOR $VZ
596,2015-01-12,Odds Stacked Against Sprint In 2015 http://t.co/ljcAUAqs7s $T $TMUS $VZ $S
597,2014-08-02,#Pennystock Research on $LVS $VZ $LAMR $LGND Must see http://t.co/dkvVAAzHZ4
598,2015-06-02,"VZ Verizon Communications Investor Opinions
http://t.co/mxMM28mDYG

$VZ $KSS $SYN $UCO #VZ #tradeideas #tradeideas"
599,2015-01-15,#Dow #stocks $VZ Verizon Communications Daily:-0.45% Weekly:1.69% YTD:0.41% Trend:30 / 100  http://t.co/mLpX8t5niw
600,2015-05-25,"WCP.TO Western Forest Products Inc. Short Sales
http://t.co/Bty7KWfC4k

$WCP.TO $VZ $XLK $HYG #WCP.TO #stocks #pennystocks"
601,2015-05-25,"UUP Valeant Pharmaceuticals Intl, Inc. Tick
http://t.co/bW6eo7wUAi

$UUP $VZ $TASR $UUP #UUP #pennystocks #invest"
602,2016-03-21,First #Airbus Jet Made In US Undergoes Flight Test Over Gulf . Read more: https://t.co/JcbcNmiyVz $VZ
603,2016-03-21,Tip #4 How to identify a HOT SECTOR? https://t.co/6FYLHupC8x #stocks #trading $ASNA $V $TASR $VZ $OVTI $GDP $SWIR $VTAE $EYES $IBB
604,2014-04-29,My take on $GOGO even if $VZ or someone comes in and buys(no reason to if they use their own) why would they before at least single digits.
605,2014-04-29,$VZ Netflix pays Verizon for better Int  http://t.co/KYsVNI7vrv
606,2014-04-29,"$VZ - Netflix pays to play with Verizon, too -&gt; http://t.co/leOeOi4kMq #stock #stocks #stockaction"
607,2014-04-29,Are you hanging on to $ITW $ATML $VZ  $LGND #singedinvestor http://t.co/NYEIm7nwsk
608,2015-11-05,Verizon Communications Reiterated Rating by Cowen &amp; Co (Ranked 62nd) to Market Perform with 48 PT $VZ #VZ https://t.co/TGU9tpYmd9
609,2015-11-05,Here's their kill shot: make any change and they subject you to an entirely new pricing regime $VZ https://t.co/IMHFxm39qk
610,2015-11-05,"Sprint Earnings Miss Q2 2015 Estimates, But All Is Not Lost $S Also $T $TMUS $VZ https://t.co/LSJ5cTkIcG"
611,2014-07-31,"""@CNBC: Shares of...

• $TMUS up more than 4%
• $S down more than 4%
• $T down more than 2%
• $VZ down more than 2%"" 
@TMobile 🙌👍"
612,2014-07-31,"RT @WaltBTIG: Reported Q2 wireless service rev growth: 
$TMUS +8.1% 
$VZ +6.0% 
$T -5.6% 
$S -6.3% 
*includes impact from EIP’s"
613,2015-12-22,Over Ichimoku https://t.co/PcPs4lsGU9 $JPM $VZ $AVP $IYR $XLV $SYMC $PYPL $GIS $ESRX $SYY $RMBS $STI $GRMN $FLOT $LPX $SPLV $XLNX $USMV
614,2014-04-16,$VZ Apple to HTC Agree to a 'Kill Switch' to Deter Smartphone Thefts http://t.co/uVrBa7zn4N
615,2014-04-16,$VZ A Mature Qualcomm Offers A Growin  http://t.co/cV0D1NCh7H
616,2014-04-11,$VZ These 2 Dow Jones Giants Could Soon Face Intense Competition http://t.co/ho6j9aeHCk
617,2015-12-25,$VZ https://t.co/dZWRGe19sM Pot. pullback in Downtrend LONGERTERM Wly-Dly-Hly combo chart #trading #stocks https://t.co/LAehuN1dtU
618,2015-11-02,"JKS Jinkosolar Holding Co. Ltd. Yield
https://t.co/uicDSw48Hd

$JKS $VZ $TBEV $BLTA #JKS #investing #stock"
619,2015-11-02,"$VZ Opinions Updated Monday, November 2, 2015 06:59:24 AM $NVDA $TITXF $HOV $MU https://t.co/cv32ewUmhc"
620,2014-04-18,SHAME ON YOU $GE $BA $VZ $DIA $SPY Over the past 5 years these companies have paid nothing in federal income taxes. http://t.co/Xe4wVitgJq
621,2014-04-27,Looking for the next winners like $KRO $VZ $HSY $YOD Must see http://t.co/r2TBZGw4pF
622,2014-04-27,$KO Parabolic SAR $KO Most recent stock chart and technical analysis. $VZ $FITX $PCLN $VZ $ARWR $EDV http://st http://t.co/LKhS5gtm86
623,2015-12-13,"HAL Halliburton Co. Last Price
https://t.co/QgJ4uc92K8

$HAL $DBC $VZ $TV18BRDCST.IN #HAL #pennystocks #stocks"
624,2014-03-08,"Verizon Communications Inc. : Verizon offers mobile and FiOS customers ""double up"" savings  http://t.co/cYnW8Bxn8P $VZ"
625,2014-03-08,"$VZ Large Caps in Focus: Goodyear Tire &amp; Rubber (NASDAQ:GT), Verizon ... http://t.co/o7rW9SL5Xq"
